experiment_version,dataset,forecast_origin,model_id,graph_mode,seed,max_epochs,min_epochs,early_stopping_patience,early_stopping_min_relative_improvement,batch_size,optimizer,learning_rate,full_run_task_id,execution_stage,loss,inner_validation_definition,refit_policy,input_contract,node_ids_sha256,data_slice_sha256,graph_sha256,embedding_sha256,placebo_permutation_sha256,source_commit_or_lock,config_sha256,metric_protocol_sha256,adapter_status,control_faithfulness,prohibited_files,planned_status
FULL_UNIFIED_RUN_V1,M5,2015-12-07,tcn_no_graph,no_graph,13,50,10,7,0.001,4,Adam,0.001,v1_0019_m5_20151207_tcn_no_graph_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,identity_90x90,not_applicable,not_applicable,existing_source_locks.csv|compatibility_config_hash:15120158aaa48625c00f34b8cc1572b184fc98569bd1df31445ff86a5d54baa5,c19e90dc05d6ddb641349a56d3ccf7c0ef7a06e48cee4c066b70ede07b8a4cf5,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,mage_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0580_store_item_20170619_mage_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f1fdd27da4e72a140c4f341f94d368fbcaec7507|NO_LICENSE_FILE_FOUND,84627a2943ff10fac68a115656500a39e0c0038c48999efd10cc2bd86c44b91d,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_partially_ready,approximate_control,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,mage_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0581_store_item_20170619_mage_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f1fdd27da4e72a140c4f341f94d368fbcaec7507|NO_LICENSE_FILE_FOUND,1d04033e5c48bb9b84650737775b7baa39564c0b48de3cfb822e8aa407a5d162,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_partially_ready,approximate_control,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-06-19,mage_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0582_store_item_20170619_mage_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,28beca4732b3f14a100f847605d2098885a415ba97668113a3ccce044ffb107d,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f1fdd27da4e72a140c4f341f94d368fbcaec7507|NO_LICENSE_FILE_FOUND,87e73f2d56091f6eb55fa210da51455fad9ea1ca32f2710c96507ebfdda58623,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_partially_ready,approximate_control,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,mage_placebo,placebo,13,50,10,7,0.001,4,Adam,0.001,v1_0583_store_item_20170717_mage_placebo_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f1fdd27da4e72a140c4f341f94d368fbcaec7507|NO_LICENSE_FILE_FOUND,da6ce06e8041f51df8c442ee6ee9457726628336c7f0d4b0e09df306e2991eb8,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_partially_ready,approximate_control,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,mage_placebo,placebo,29,50,10,7,0.001,4,Adam,0.001,v1_0584_store_item_20170717_mage_placebo_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f1fdd27da4e72a140c4f341f94d368fbcaec7507|NO_LICENSE_FILE_FOUND,7d380e3804ac0b086183828c96025604dcceffea11c3ebf326b1c004cfeba99f,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_partially_ready,approximate_control,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,Store Item,2017-07-17,mage_placebo,placebo,47,50,10,7,0.001,4,Adam,0.001,v1_0585_store_item_20170717_mage_placebo_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cb704e15bf73a80e87151fc7a786498308b0888b5b69c93a6c61d1fdd789036d,learned_at_runtime|adapter_graph_export_required,not_applicable,fixed_seed_13_resolve_per_adapter,f1fdd27da4e72a140c4f341f94d368fbcaec7507|NO_LICENSE_FILE_FOUND,4e0a277476d0c13cb7fe6fd970e3fbdc165884a99a59d1a8f366058b9b96e233,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_partially_ready,approximate_control,test.csv|sample_submission.csv|sealed_independent_test,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,metadata_embedding_tcn,no_graph,13,50,10,7,0.001,4,Adam,0.001,v1_0586_m5_20151207_metadata_embedding_tcn_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,0c3d3ffb729ba093da08f20dffe30b5862525241bf6e0fc18e4b390d97e506a4,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0f54a5ccea1e08e9b8b7bf6de70b3b151bb3383167244a469fbb27d5bd410f58,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,metadata_embedding_tcn,no_graph,29,50,10,7,0.001,4,Adam,0.001,v1_0587_m5_20151207_metadata_embedding_tcn_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,0c3d3ffb729ba093da08f20dffe30b5862525241bf6e0fc18e4b390d97e506a4,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,833750b9a948f4f121959f8b6b150ec85035b49af51f22267712700767c29bff,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,metadata_embedding_tcn,no_graph,47,50,10,7,0.001,4,Adam,0.001,v1_0588_m5_20151207_metadata_embedding_tcn_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,0c3d3ffb729ba093da08f20dffe30b5862525241bf6e0fc18e4b390d97e506a4,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,e0bca028ce63b5d90045efe248c2f3d77a2162bdae08590bd2ed00c25598506f,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,metadata_embedding_tcn,no_graph,13,50,10,7,0.001,4,Adam,0.001,v1_0589_m5_20160104_metadata_embedding_tcn_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,0c3d3ffb729ba093da08f20dffe30b5862525241bf6e0fc18e4b390d97e506a4,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,4e1d4364a855ff59613b06a2fb27a4a27e53670a490d346765a0f082179bb91e,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,metadata_embedding_tcn,no_graph,29,50,10,7,0.001,4,Adam,0.001,v1_0590_m5_20160104_metadata_embedding_tcn_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,0c3d3ffb729ba093da08f20dffe30b5862525241bf6e0fc18e4b390d97e506a4,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0f971659715d493d67ee64b7bdb76bc30a11340ce583fdbcce04882e8c422022,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,M5,2016-01-04,metadata_embedding_tcn,no_graph,47,50,10,7,0.001,4,Adam,0.001,v1_0591_m5_20160104_metadata_embedding_tcn_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,f363d22b50ee5ecf935d764748129bbf4e83b2417ab50854a465cae0c12fccbf,0c3d3ffb729ba093da08f20dffe30b5862525241bf6e0fc18e4b390d97e506a4,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,e42342fc116ff9712ba32ae1cd36a0cfec2df45c18186e61658e9bd7959cbd9f,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,metadata_embedding_tcn,no_graph,13,50,10,7,0.001,4,Adam,0.001,v1_0592_m5_20160201_metadata_embedding_tcn_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,0c3d3ffb729ba093da08f20dffe30b5862525241bf6e0fc18e4b390d97e506a4,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,234916481d95d2e6f316dad5c2c5207074e959ecc320da61c4ee6afdb0add53c,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,metadata_embedding_tcn,no_graph,29,50,10,7,0.001,4,Adam,0.001,v1_0593_m5_20160201_metadata_embedding_tcn_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,0c3d3ffb729ba093da08f20dffe30b5862525241bf6e0fc18e4b390d97e506a4,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0ac31456b9bee3f22429ad2ec2f97c1113ed94d705e6e5487c77fd7f3d2d3d52,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,M5,2016-02-01,metadata_embedding_tcn,no_graph,47,50,10,7,0.001,4,Adam,0.001,v1_0594_m5_20160201_metadata_embedding_tcn_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,84ec5e1a462241b724bdb52169726ffe86647b20efbad04d01b949a8b9fc2a01,0c3d3ffb729ba093da08f20dffe30b5862525241bf6e0fc18e4b390d97e506a4,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,c4af779b6f0e262e49f83b22465bd31296d1cbf27c13bc26ee1012693aa9141b,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,metadata_embedding_tcn,no_graph,13,50,10,7,0.001,4,Adam,0.001,v1_0595_favorita_20170301_metadata_embedding_tcn_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,7a38a3a1a631045aca299221b5a37004a5ebd5001b7e53d3264d55104bbe9bf7,8377c3b77e9406c22a7e22ded6c7d899939bfe4915922a5a89918f9da572aa10,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,b9d7db0f38dfe68c5163b9e0a5b0cd3a60ea7c7f5307e8d4d8f6e98e7b418bdd,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,metadata_embedding_tcn,no_graph,29,50,10,7,0.001,4,Adam,0.001,v1_0596_favorita_20170301_metadata_embedding_tcn_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,7a38a3a1a631045aca299221b5a37004a5ebd5001b7e53d3264d55104bbe9bf7,8377c3b77e9406c22a7e22ded6c7d899939bfe4915922a5a89918f9da572aa10,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,af22b4065f8c7910302f8e5283994615c67ee8b3aefd5a402ee1f29b3f7d9144,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-01,metadata_embedding_tcn,no_graph,47,50,10,7,0.001,4,Adam,0.001,v1_0597_favorita_20170301_metadata_embedding_tcn_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1,7a38a3a1a631045aca299221b5a37004a5ebd5001b7e53d3264d55104bbe9bf7,8377c3b77e9406c22a7e22ded6c7d899939bfe4915922a5a89918f9da572aa10,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,a02749fd851dcca4a63dd66df53c63b68ec96b84e47f5ccc1d563f6401419dae,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,metadata_embedding_tcn,no_graph,13,50,10,7,0.001,4,Adam,0.001,v1_0598_favorita_20170329_metadata_embedding_tcn_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,7a38a3a1a631045aca299221b5a37004a5ebd5001b7e53d3264d55104bbe9bf7,8377c3b77e9406c22a7e22ded6c7d899939bfe4915922a5a89918f9da572aa10,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,3429b64daad798f1634ab77c84408658e6caa9b544d98ec0054e8e82591db5fe,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,metadata_embedding_tcn,no_graph,29,50,10,7,0.001,4,Adam,0.001,v1_0599_favorita_20170329_metadata_embedding_tcn_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,7a38a3a1a631045aca299221b5a37004a5ebd5001b7e53d3264d55104bbe9bf7,8377c3b77e9406c22a7e22ded6c7d899939bfe4915922a5a89918f9da572aa10,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,ee1738fb1e5cd6cc9a4e313033595c4eac9b4c15e5e78cdd7b5496787794efd5,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-03-29,metadata_embedding_tcn,no_graph,47,50,10,7,0.001,4,Adam,0.001,v1_0600_favorita_20170329_metadata_embedding_tcn_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b,7a38a3a1a631045aca299221b5a37004a5ebd5001b7e53d3264d55104bbe9bf7,8377c3b77e9406c22a7e22ded6c7d899939bfe4915922a5a89918f9da572aa10,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,ef0c7f4f5d41277bac7b9b24774978b2872c326efed6b1eabaa31ea148b30169,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,metadata_embedding_tcn,no_graph,13,50,10,7,0.001,4,Adam,0.001,v1_0601_favorita_20170426_metadata_embedding_tcn_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,7a38a3a1a631045aca299221b5a37004a5ebd5001b7e53d3264d55104bbe9bf7,8377c3b77e9406c22a7e22ded6c7d899939bfe4915922a5a89918f9da572aa10,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,df5b95fd48349b57ab1f4ab90914a810d766ad40dc9f2821b7bef00bf477d696,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,metadata_embedding_tcn,no_graph,29,50,10,7,0.001,4,Adam,0.001,v1_0602_favorita_20170426_metadata_embedding_tcn_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,7a38a3a1a631045aca299221b5a37004a5ebd5001b7e53d3264d55104bbe9bf7,8377c3b77e9406c22a7e22ded6c7d899939bfe4915922a5a89918f9da572aa10,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,99a803b790e93a580a390e8aed8f6711d3c656cbdc7527050168efd7c39a2553,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,Favorita,2017-04-26,metadata_embedding_tcn,no_graph,47,50,10,7,0.001,4,Adam,0.001,v1_0603_favorita_20170426_metadata_embedding_tcn_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,99f53feff701ca0e8ddb39eaf4c2384b14067b4e69669a6d805e4efea668fb19,c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91,7a38a3a1a631045aca299221b5a37004a5ebd5001b7e53d3264d55104bbe9bf7,8377c3b77e9406c22a7e22ded6c7d899939bfe4915922a5a89918f9da572aa10,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,4e93b1ded6acfc777e9f2b32f2cd5eae6933f2e8481463faeb07919ec8b6501b,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,matched_no_graph,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,semantic_knn_tcn,native,13,50,10,7,0.001,4,Adam,0.001,v1_0604_m5_20151207_semantic_knn_tcn_s13,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,6ee4571b4c1394462fd444182573d13800dd5ad827269fe09fcc3ab7afa03f92,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,5aa6cfe4c1a59c92897d8e1f367458c66bd79b4c8a53996e504275a22effc005,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,semantic_knn_tcn,native,29,50,10,7,0.001,4,Adam,0.001,v1_0605_m5_20151207_semantic_knn_tcn_s29,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,6ee4571b4c1394462fd444182573d13800dd5ad827269fe09fcc3ab7afa03f92,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,8acf1a2684a17770e79ae6099a454d964f77ac2e7a4e7b2f7424842c65e4d456,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
FULL_UNIFIED_RUN_V1,M5,2015-12-07,semantic_knn_tcn,native,47,50,10,7,0.001,4,Adam,0.001,v1_0606_m5_20151207_semantic_knn_tcn_s47,stage_1,log1p_huber_delta_1,latest locked 28-day rolling origin strictly before formal origin,reinitialize same seed; all pre-origin rolling samples; e_star epochs,configs/adapter_common_contract.yaml,0fdc80620cf8962630e75c1fa2432803a694bdd75347ebc77b3093fc02c15c5f,24f14f88e9945d2a7fb67744b119a74daf41bf279d2a3b941fb03feff77657e4,6ee4571b4c1394462fd444182573d13800dd5ad827269fe09fcc3ab7afa03f92,55a15ce42d44e7e2abb9661c51c6edf440dbe255884baf3f51214aec3251b16b,not_applicable,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,828ec417b698d4a94975976d6e17c75de72738ee88c33aff46020f1470295bbf,d7c77384eedf44b83bb464f03081bda024ebcdf3ebd2c5ef3e38acffa7bbfeef,adapter_ready,graph_enabled,,pending
